07-06 16:30:34.744  2646  2649 D dalvikvm: GC_CONCURRENT freed 650K, 13% free 11465K/13127K, paused 2ms+2ms
07-06 17:11:50.350   344   344 D SAN_SERVICE: *******************************************
07-06 17:11:50.350   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:11:50.350   344   344 D SAN_SERVICE: *******************************************
07-06 17:11:51.131   344   344 D SAN_SERVICE: *******************************************
07-06 17:11:51.131   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:11:51.131   344   344 D SAN_SERVICE: *******************************************
07-06 17:12:10.592   344   344 D SAN_SERVICE: *******************************************
07-06 17:12:10.592   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:12:10.592   344   344 D SAN_SERVICE: *******************************************
07-06 17:12:11.092   344   344 D SAN_SERVICE: *******************************************
07-06 17:12:11.092   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:12:11.092   344   344 D SAN_SERVICE: *******************************************
07-06 17:12:31.033   344   344 D SAN_SERVICE: *******************************************
07-06 17:12:31.033   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:12:31.033   344   344 D SAN_SERVICE: *******************************************
07-06 17:12:32.549   145   147 D dalvikvm: GC_CONCURRENT freed 1248K, 11% free 15464K/17223K, paused 24ms+7ms
07-06 17:13:00.131   215   217 D dalvikvm: GC_CONCURRENT freed 389K, 34% free 9683K/14663K, paused 6ms+3ms
07-06 17:13:01.764   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:01.764   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:13:01.764   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:02.033   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:02.033   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:13:02.033   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:02.541   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:02.541   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:13:02.541   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:15.650   145   162 I ActivityManager: No longer want com.google.android.apps.googlevoice (pid 2578): hidden #16
07-06 17:13:15.709   145  1184 W ActivityManager: Scheduling restart of crashed service com.google.android.apps.googlevoice/.CallLogService in 5000ms
07-06 17:13:15.709   145  1184 W ActivityManager: Scheduling restart of crashed service com.google.android.apps.googlevoice/.UpdateService in 15000ms
07-06 17:13:16.549   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:13:16.553   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:13:17.408   427  1461 I PhoneLab-: Service Running
07-06 17:13:17.463   427  1461 I PhoneLab-LoggerService: app_37    1466  427   1436   1040  c00f181c 400107b4 S logcat
07-06 17:13:17.463   427  1461 I PhoneLab-LoggerService: Logcat pid from database 1466
07-06 17:13:17.463   427  1461 I PhoneLab-LoggerService: Logcat process found 1466
07-06 17:13:17.463   427  1461 I PhoneLab-LoggerService: Checking Threshold
07-06 17:13:18.689  3577  3579 D dalvikvm: GC_CONCURRENT freed 508K, 6% free 10384K/11015K, paused 1ms+2ms
07-06 17:13:18.822   145   384 D dalvikvm: GC_EXPLICIT freed 570K, 12% free 15269K/17223K, paused 2ms+5ms
07-06 17:13:18.893  1412  1414 D dalvikvm: GC_CONCURRENT freed 450K, 8% free 10302K/11079K, paused 2ms+3ms
07-06 17:13:20.717   145   162 I ActivityManager: Start proc com.google.android.apps.googlevoice for service com.google.android.apps.googlevoice/.CallLogService: pid=3944 uid=10054 gids={3003, 1015}
07-06 17:13:21.080  3944  3946 D dalvikvm: GC_CONCURRENT freed 246K, 4% free 9285K/9607K, paused 14ms+5ms
07-06 17:13:31.033  3944  3946 D dalvikvm: GC_CONCURRENT freed 349K, 5% free 9451K/9927K, paused 2ms+2ms
07-06 17:13:31.033  3944  3953 W CursorWrapperInner: Cursor finalized without prior close()
07-06 17:13:31.033  3944  3953 W CursorWrapperInner: Cursor finalized without prior close()
07-06 17:13:31.033  3944  3953 W CursorWrapperInner: Cursor finalized without prior close()
07-06 17:13:31.283   455   458 D dalvikvm: GC_CONCURRENT freed 410K, 6% free 9857K/10439K, paused 2ms+8ms
07-06 17:13:31.377  3944  3946 D dalvikvm: GC_CONCURRENT freed 312K, 4% free 9665K/10055K, paused 2ms+3ms
07-06 17:13:31.506   455   477 D dalvikvm: GC_EXPLICIT freed 250K, 7% free 9742K/10439K, paused 2ms+14ms
07-06 17:13:32.522   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:32.522   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:13:32.522   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:32.826   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:32.826   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:13:32.826   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:33.568   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:33.568   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:13:33.568   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:42.982   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:42.982   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:13:42.982   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:43.732   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:43.732   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:13:43.732   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:52.936   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:52.936   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:13:52.936   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:52.939   344   345 D dalvikvm: GC_CONCURRENT freed 384K, 6% free 9455K/10055K, paused 1ms+4ms
07-06 17:13:53.225   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:53.225   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:13:53.225   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:53.959   344   344 D SAN_SERVICE: *******************************************
07-06 17:13:53.959   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:13:53.959   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:03.182   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:03.182   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:14:03.182   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:13.525   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:13.525   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:14:13.525   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:13.709   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:13.709   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:14:13.709   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:14.459   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:14.459   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:14:14.459   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:18.736  1412  1412 D dalvikvm: GC_EXPLICIT freed 71K, 8% free 10237K/11079K, paused 2ms+2ms
07-06 17:14:18.775  3577  3579 D dalvikvm: GC_CONCURRENT freed 398K, 6% free 10378K/11015K, paused 2ms+2ms
07-06 17:14:23.721   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:23.721   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:14:23.721   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:29.072   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:29.072   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:14:29.072   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:29.115   306   307 D dalvikvm: GC_CONCURRENT freed 336K, 6% free 10198K/10759K, paused 7ms+3ms
07-06 17:14:54.428   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:54.432   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:14:54.432   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:54.631   344   344 D SAN_SERVICE: *******************************************
07-06 17:14:54.631   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:14:54.631   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:06.334   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:06.334   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:06.334   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:07.111   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:07.111   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:07.111   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:17.463   427  1461 I PhoneLab-: Service Running
07-06 17:15:17.490   427  1461 I PhoneLab-LoggerService: app_37    1466  427   1436   1040  c00f181c 400107b4 S logcat
07-06 17:15:17.490   427  1461 I PhoneLab-LoggerService: Logcat pid from database 1466
07-06 17:15:17.490   427  1461 I PhoneLab-LoggerService: Logcat process found 1466
07-06 17:15:17.490   427  1461 I PhoneLab-LoggerService: Checking Threshold
07-06 17:15:18.861  1412  1414 D dalvikvm: GC_CONCURRENT freed 402K, 8% free 10299K/11079K, paused 2ms+2ms
07-06 17:15:25.174   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:25.174   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:25.174   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:25.397   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:25.397   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:25.397   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:25.658   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:25.658   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:25.658   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:35.381   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:35.381   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:35.381   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:35.619   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:35.619   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:35.619   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:36.385   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:36.385   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:36.385   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:41.424   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:15:41.432   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:15:45.576   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:45.576   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:45.576   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:45.885   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:45.885   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:45.885   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:46.623   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:46.623   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:46.623   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:55.881   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:55.881   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:55.881   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:56.107   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:56.107   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:56.107   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:56.826   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:56.826   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:15:56.826   344   344 D SAN_SERVICE: *******************************************
07-06 17:15:56.830   344   345 D dalvikvm: GC_CONCURRENT freed 399K, 7% free 9451K/10055K, paused 25ms+3ms
07-06 17:16:04.725   427   427 I PhoneLab-Locks: wake lock acquired
07-06 17:16:04.752   427  3991 I PhoneLab-PeriodicCheckService: User info is synched
07-06 17:16:04.756   427  3991 I PhoneLab-PeriodicCheckService: Logger Service is running
07-06 17:16:04.760   427   427 I PhoneLab-Locks: wake lock acquired
07-06 17:16:04.764   427   427 I PhoneLab-StatusMonitor: Status Monitoring is started
07-06 17:16:04.768   427   427 E PhoneLab-PhoneLabManifest: java.io.FileNotFoundException: /data/data/edu.buffalo.cse.phonelab.phonelabservices/files/manifest.xml: open failed: ENOENT (No such file or directory)
07-06 17:16:04.768   427   427 I PhoneLab-Locks: wake lock released
07-06 17:16:04.772   427  3991 I PhoneLab-Locks: wake lock acquired
07-06 17:16:04.772   427   427 I PhoneLab-UploadLogs: Transfering log files now
07-06 17:16:04.775   427   427 I PhoneLab-UploadLogs: No log files to transfer
07-06 17:16:04.775   427   427 I PhoneLab-Locks: wake lock released
07-06 17:16:04.775   427   427 I PhoneLab-UploadLogs: OnStartCommand
07-06 17:16:04.775   427  3991 I PhoneLab-PeriodicCheckService: Rescheduling periodic checking...
07-06 17:16:04.775   427  3991 I PhoneLab-Locks: wake lock released
07-06 17:16:11.225   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:11.225   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:16:11.225   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:11.428   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:11.428   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:16:11.428   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:18.850  3577  3579 D dalvikvm: GC_CONCURRENT freed 508K, 6% free 10382K/11015K, paused 1ms+3ms
07-06 17:16:26.588   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:26.588   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:16:26.588   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:26.814   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:26.814   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:16:26.814   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:27.318   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:27.318   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:16:27.318   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:41.932   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:41.936   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:16:41.936   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:42.709   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:42.709   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:16:42.709   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:52.162   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:52.162   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:16:52.162   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:52.459   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:52.459   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:16:52.459   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:53.178   344   344 D SAN_SERVICE: *******************************************
07-06 17:16:53.178   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:16:53.178   344   344 D SAN_SERVICE: *******************************************
07-06 17:17:02.412   344   344 D SAN_SERVICE: *******************************************
07-06 17:17:02.412   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:17:02.412   344   344 D SAN_SERVICE: *******************************************
07-06 17:17:17.408   427  1461 I PhoneLab-: Service Running
07-06 17:17:17.494   427  1461 I PhoneLab-LoggerService: app_37    1466  427   1436   1040  c00f181c 400107b4 S logcat
07-06 17:17:17.494   427  1461 I PhoneLab-LoggerService: Logcat pid from database 1466
07-06 17:17:17.494   427  1461 I PhoneLab-LoggerService: Logcat process found 1466
07-06 17:17:17.494   427  1461 I PhoneLab-LoggerService: Checking Threshold
07-06 17:17:17.514   427   430 D dalvikvm: GC_CONCURRENT freed 421K, 18% free 9123K/11079K, paused 1ms+2ms
07-06 17:17:18.963   145  1187 D dalvikvm: GC_EXPLICIT freed 776K, 11% free 15378K/17223K, paused 3ms+7ms
07-06 17:17:19.041  1412  1414 D dalvikvm: GC_CONCURRENT freed 477K, 8% free 10301K/11079K, paused 2ms+2ms
07-06 17:17:22.916   344   344 D SAN_SERVICE: *******************************************
07-06 17:17:22.916   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:17:22.916   344   344 D SAN_SERVICE: *******************************************
07-06 17:17:23.647   344   344 D SAN_SERVICE: *******************************************
07-06 17:17:23.647   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:17:23.647   344   344 D SAN_SERVICE: *******************************************
07-06 17:17:33.193   344   344 D SAN_SERVICE: *******************************************
07-06 17:17:33.193   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:17:33.193   344   344 D SAN_SERVICE: *******************************************
07-06 17:17:33.705   344   344 D SAN_SERVICE: *******************************************
07-06 17:17:33.705   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:17:33.705   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:06.080   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:18:06.080   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:18:09.033   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:09.033   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:18:09.033   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:09.490   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:09.490   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:18:09.490   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:18.947  3577  3579 D dalvikvm: GC_CONCURRENT freed 509K, 6% free 10385K/11015K, paused 2ms+2ms
07-06 17:18:24.346   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:24.346   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:18:24.346   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:25.088   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:25.088   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:18:25.088   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:44.850   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:44.850   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:18:44.850   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:45.053   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:45.053   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:18:45.053   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:45.557   344   344 D SAN_SERVICE: *******************************************
07-06 17:18:45.557   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:18:45.557   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:00.139   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:00.139   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:19:00.139   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:00.924   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:00.924   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:19:00.924   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:10.412   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:10.412   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:19:10.412   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:10.424   344   345 D dalvikvm: GC_CONCURRENT freed 400K, 7% free 9443K/10055K, paused 2ms+2ms
07-06 17:19:10.666   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:10.666   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:19:10.666   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:11.436   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:11.436   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:19:11.436   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:17.408   427  1461 I PhoneLab-: Service Running
07-06 17:19:17.479   427  1461 I PhoneLab-LoggerService: app_37    1466  427   1436   1040  c00f181c 400107b4 S logcat
07-06 17:19:17.479   427  1461 I PhoneLab-LoggerService: Logcat pid from database 1466
07-06 17:19:17.479   427  1461 I PhoneLab-LoggerService: Logcat process found 1466
07-06 17:19:17.479   427  1461 I PhoneLab-LoggerService: Checking Threshold
07-06 17:19:19.022  3577  3579 D dalvikvm: GC_CONCURRENT freed 495K, 6% free 10401K/11015K, paused 2ms+3ms
07-06 17:19:19.143  1412  1414 D dalvikvm: GC_CONCURRENT freed 477K, 8% free 10299K/11079K, paused 2ms+3ms
07-06 17:19:30.873   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:30.873   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:19:30.873   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:31.412   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:31.412   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:19:31.412   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:41.143   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:41.143   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:19:41.143   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:41.424   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:41.424   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:19:41.424   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:42.166   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:42.166   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:19:42.166   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:53.076   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:53.076   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:19:53.076   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:53.826   344   344 D SAN_SERVICE: *******************************************
07-06 17:19:53.826   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:19:53.826   344   344 D SAN_SERVICE: *******************************************
07-06 17:20:01.576   344   344 D SAN_SERVICE: *******************************************
07-06 17:20:01.576   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:20:01.576   344   344 D SAN_SERVICE: *******************************************
07-06 17:20:15.533  1151  1151 D dalvikvm: GC_FOR_ALLOC freed 1884K, 13% free 16482K/18823K, paused 208ms
07-06 17:20:30.963   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:20:30.971   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:20:33.998   344   344 D SAN_SERVICE: *******************************************
07-06 17:20:33.998   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:20:33.998   344   344 D SAN_SERVICE: *******************************************
07-06 17:20:34.545   344   344 D SAN_SERVICE: *******************************************
07-06 17:20:34.545   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:20:34.545   344   344 D SAN_SERVICE: *******************************************
07-06 17:20:42.572   344   344 D SAN_SERVICE: *******************************************
07-06 17:20:42.572   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:20:42.572   344   344 D SAN_SERVICE: *******************************************
07-06 17:20:52.826   344   344 D SAN_SERVICE: *******************************************
07-06 17:20:52.826   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:20:52.826   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:13.330   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:13.330   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:21:13.330   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:13.795   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:13.799   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:21:13.799   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:17.408   427  1461 I PhoneLab-: Service Running
07-06 17:21:17.486   427  1461 I PhoneLab-LoggerService: app_37    1466  427   1436   1040  c00f181c 400107b4 S logcat
07-06 17:21:17.486   427  1461 I PhoneLab-LoggerService: Logcat pid from database 1466
07-06 17:21:17.486   427  1461 I PhoneLab-LoggerService: Logcat process found 1466
07-06 17:21:17.486   427  1461 I PhoneLab-LoggerService: Checking Threshold
07-06 17:21:19.162  3577  3579 D dalvikvm: GC_CONCURRENT freed 510K, 6% free 10402K/11015K, paused 1ms+2ms
07-06 17:21:19.283  1412  1414 D dalvikvm: GC_CONCURRENT freed 504K, 8% free 10270K/11079K, paused 1ms+3ms
07-06 17:21:23.522   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:23.522   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:21:23.522   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:23.787   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:23.787   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:21:23.787   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:24.561   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:24.561   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:21:24.561   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:33.768   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:33.768   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:21:33.768   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:54.209   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:54.209   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:21:54.209   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:54.518   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:54.518   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:21:54.518   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:54.772   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:54.772   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:21:54.772   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:54.807   344   345 D dalvikvm: GC_CONCURRENT freed 385K, 7% free 9442K/10055K, paused 2ms+2ms
07-06 17:21:59.631   344   344 D SAN_SERVICE: *******************************************
07-06 17:21:59.631   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:21:59.631   344   344 D SAN_SERVICE: *******************************************
07-06 17:22:19.885   344   344 D SAN_SERVICE: *******************************************
07-06 17:22:19.885   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:22:19.885   344   344 D SAN_SERVICE: *******************************************
07-06 17:22:20.084   344   344 D SAN_SERVICE: *******************************************
07-06 17:22:20.084   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:22:20.084   344   344 D SAN_SERVICE: *******************************************
07-06 17:22:20.385   344   344 D SAN_SERVICE: *******************************************
07-06 17:22:20.385   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:22:20.385   344   344 D SAN_SERVICE: *******************************************
07-06 17:22:25.213   344   344 D SAN_SERVICE: *******************************************
07-06 17:22:25.213   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:22:25.217   344   344 D SAN_SERVICE: *******************************************
